t,x,y,z
0.57,-0.001233470093,0.03219343736,0
0.58,-0.001464326568,0.03387799955,0
0.59,-0.001714837846,0.03560597612,0
0.6,-0.001985740053,0.03737663742,0
0.61,-0.002277754214,0.0391891969,0
0.62,-0.002591584188,0.04104281317,0
0.63,-0.002927914638,0.04293659214,0
0.64,-0.003287409018,0.04486958924,0
0.65,-0.00367070759,0.04684081167,0
0.66,-0.00407842548,0.04884922079,0
0.67,-0.004511150769,0.05089373452,0
0.68,-0.004969442631,0.05297322972,0
0.69,-0.005453829522,0.05508654477,0
0.7,-0.00596480742,0.05723248201,0
0.71,-0.006502838128,0.05940981035,0
0.72,-0.007068347637,0.0616172678,0
0.73,-0.007661724564,0.06385356411,0
0.74,-0.008283318659,0.06611738332,0
0.75,-0.008933439393,0.06840738639,0
0.76,-0.009612354634,0.0707222138,0
0.77,-0.0103202894,0.07306048814,0
0.78,-0.01105742473,0.07542081668,0
0.79,-0.01182389663,0.07780179395,0
0.8,-0.0126197951,0.08020200422,0
0.81,-0.01344516337,0.08262002406,0
0.82,-0.01429999712,0.08505442471,0
0.83,-0.01518424391,0.08750377457,0
0.84,-0.01609780267,0.08996664149,0
0.85,-0.01704052341,0.0924415951,0
0.86,-0.01801220693,0.09492720901,0
0.87,-0.01901260481,0.097422063,0
0.88,-0.02004141943,0.09992474505,0
0.89,-0.02109830421,0.1024338534,0
0.9,-0.02218286397,0.1049479983,0
0.91,-0.02329465545,0.1074658041,0
0.92,-0.02443318801,0.1099859106,0
0.93,-0.02559792445,0.112506975,0
0.94,-0.02678828212,0.1150276729,0
0.95,-0.02800363403,0.1175467002,0
0.96,-0.0292433103,0.1200627739,0
0.97,-0.03050659974,0.1225746335,0
0.98,-0.03179275157,0.1250810417,0
0.99,-0.03310097744,0.1275807852,0
1,-0.03443045358,0.1300726756,0
1.01,-0.03578032318,0.1325555496,0
1.02,-0.0371496989,0.1350282694,0
1.03,-0.03853766551,0.1374897232,0
1.04,-0.03994328235,0.1399388251,0
1.05,-0.04136558579,0.1423745157,0
1.06,-0.04280359165,0.1447957618,0
1.07,-0.04425629746,0.1472015572,0
1.08,-0.04572268472,0.1495909224,0
1.09,-0.0472017211,0.1519629049,0
1.1,-0.04869236256,0.1543165796,0
1.11,-0.05019355538,0.1566510485,0
1.12,-0.05170423816,0.1589654411,0
1.13,-0.05322334376,0.1612589143,0
1.14,-0.05474980114,0.1635306527,0
1.15,-0.05628253718,0.1657798685,0
1.16,-0.05782047845,0.1680058016,0
1.17,-0.05936255285,0.1702077196,0
1.18,-0.06090769127,0.172384918,0
1.19,-0.06245482912,0.1745367197,0
1.2,-0.06400290791,0.1766624757,0
1.21,-0.06555087664,0.1787615645,0
1.22,-0.06709769322,0.1808333923,0
1.23,-0.06864232584,0.1828773931,0
1.24,-0.07018375423,0.1848930281,0
1.25,-0.07172097089,0.1868797862,0
1.26,-0.07325298232,0.1888371837,0
1.27,-0.07477881011,0.1907647641,0
1.28,-0.07629749203,0.1926620979,0
1.29,-0.07780808308,0.1945287829,0
1.3,-0.07930965645,0.1963644437,0
1.31,-0.08080130446,0.1981687313,0
1.32,-0.08228213946,0.1999413238,0
1.33,-0.08375129462,0.2016819251,0
1.34,-0.08520792477,0.2033902657,0
1.35,-0.08665120714,0.205066102,0
1.36,-0.08808034202,0.2067092159,0
1.37,-0.08949455344,0.2083194151,0
1.38,-0.0908930898,0.2098965326,0
1.39,-0.09227522438,0.2114404263,0
1.4,-0.09364025595,0.2129509792,0
1.41,-0.09498750917,0.2144280984,0
1.42,-0.09631633507,0.2158717157,0
1.43,-0.09762611148,0.2172817867,0
1.44,-0.09891624334,0.2186582907,0
1.45,-0.1001861631,0.2200012303,0
1.46,-0.1014353308,0.2213106314,0
1.47,-0.1026632348,0.2225865425,0
1.48,-0.1038693913,0.2238290346,0
1.49,-0.1050533451,0.2250382009,0
1.5,-0.1062146696,0.2262141561,0
1.51,-0.1073529667,0.2273570365,0
1.52,-0.1084678672,0.2284669996,0
1.53,-0.1095590304,0.2295442231,0
1.54,-0.1106261446,0.2305889056,0
1.55,-0.1116689268,0.2316012653,0
1.56,-0.1126871228,0.2325815399,0
1.57,-0.1136805069,0.2335299864,0
1.58,-0.114648882,0.2344468807,0
1.59,-0.1155920795,0.2353325167,0
1.6,-0.1165099588,0.2361872066,0
1.61,-0.1174024075,0.2370112799,0
1.62,-0.1182693411,0.2378050832,0
1.63,-0.1191107026,0.2385689801,0
1.64,-0.1199264624,0.2393033501,0
1.65,-0.1207166177,0.2400085887,0
1.66,-0.1214811928,0.2406851068,0
1.67,-0.1222202381,0.24133333,0
1.68,-0.1229338303,0.2419536989,0
1.69,-0.1236220716,0.2425466676,0
1.7,-0.1242850895,0.2431127041,0
1.71,-0.1249230364,0.2436522894,0
1.72,-0.1255360892,0.2441659174,0
1.73,-0.1261244487,0.2446540939,0
1.74,-0.1266883393,0.2451173366,0
1.75,-0.1272280083,0.2455561745,0
1.76,-0.1277437258,0.2459711473,0
1.77,-0.1282357836,0.2463628052,0
1.78,-0.1287044954,0.246731708,0
1.79,-0.1291501955,0.2470784252,0
1.8,-0.1295732389,0.247403535,0
1.81,-0.1299740003,0.247707624,0
1.82,-0.1303528738,0.2479912869,0
1.83,-0.1307102721,0.2482551257,0
1.84,-0.1310466261,0.2484997495,0
1.85,-0.1313623841,0.2487257739,0
1.86,-0.1316580115,0.2489338205,0
1.87,-0.1319339898,0.2491245165,0
1.88,-0.1321908162,0.2492984939,0
1.89,-0.1324290031,0.2494563898,0
1.9,-0.1326490772,0.2495988449,0
1.91,-0.1328515788,0.2497265038,0
1.92,-0.1330370616,0.2498400142,0
1.93,-0.1332060916,0.2499400265,0
1.94,-0.1333592468,0.2500271933,0
1.95,-0.1334971163,0.250102169,0
1.96,-0.1336202998,0.250165609,0
1.97,-0.1337294069,0.2502181699,0
1.98,-0.1338250564,0.2502605084,0
1.99,-0.1339078758,0.2502932811,0
2,-0.1339785005,0.250317144,0
2.01,-0.1340375734,0.2503327523,0
2.02,-0.1340857439,0.2503407594,0
2.03,-0.1341236677,0.2503418169,0
2.04,-0.1341520059,0.250336574,0
2.05,-0.1341714243,0.2503256773,0
2.06,-0.1341825931,0.2503097699,0
2.07,-0.1341861862,0.2502894914,0
2.08,-0.1341828804,0.250265477,0
2.09,-0.1341733549,0.2502383577,0
2.1,-0.1341582911,0.2502087596,0
2.11,-0.1341383715,0.2501773031,0
2.12,-0.1341142794,0.2501446031,0
2.13,-0.1340866984,0.2501112685,0
2.14,-0.1340563118,0.2500779013,0
2.15,-0.1340238022,0.2500450968,0
2.16,-0.1339898507,0.250013443,0
2.17,-0.133955137,0.2499835202,0
2.18,-0.1339203381,0.2499559006,0
2.19,-0.1338861287,0.2499311481,0
2.2,-0.1338531803,0.2499098178,0
2.21,-0.1338221608,0.2498924557,0
2.22,-0.1337937341,0.2498795986,0
2.23,-0.1337685598,0.2498717734,0
2.24,-0.1337472928,0.2498694972,0
2.25,-0.1337305828,0.2498732768,0
2.26,-0.133719074,0.2498836084,0
2.27,-0.1337134047,0.2499009776,0
2.28,-0.1337142069,0.2499258591,0
2.29,-0.1337221061,0.2499587161,0
2.3,-0.133737721,0.2500000007,0
2.31,-0.1337616628,0.2500501532,0
2.32,-0.1337945354,0.2501096023,0
2.33,-0.1338369346,0.2501787646,0
2.34,-0.1338894483,0.2502580446,0
2.35,-0.1339526559,0.2503478347,0
2.36,-0.1340271278,0.2504485148,0
2.37,-0.1341134258,0.2505604523,0
2.38,-0.1342121023,0.2506840019,0
2.39,-0.1343237002,0.2508195058,0
2.4,-0.1344487526,0.2509672931,0
2.41,-0.1345877828,0.2511276804,0
2.42,-0.1347413039,0.2513009709,0
2.43,-0.1349098185,0.2514874552,0
2.44,-0.1350938186,0.2516874106,0
2.45,-0.1352937856,0.2519011014,0
2.46,-0.1355101896,0.2521287787,0
2.47,-0.1357434898,0.2523706805,0
2.48,-0.1359941341,0.2526270319,0
2.49,-0.1362625586,0.2528980444,0
2.5,-0.1365491882,0.2531839169,0
2.51,-0.1368544355,0.2534848347,0
2.52,-0.1371787017,0.2538009704,0
2.53,-0.1375223754,0.2541324834,0
2.54,-0.1378858336,0.2544795202,0
2.55,-0.1382694405,0.2548422142,0
2.56,-0.1386735483,0.2552206862,0
2.57,-0.1390984964,0.255615044,0
2.58,-0.1395446117,0.2560253827,0
2.59,-0.1400122086,0.256451785,0
2.6,-0.1405015885,0.2568943208,0
2.61,-0.1410130402,0.2573530477,0
2.62,-0.1415468395,0.257828011,0
2.63,-0.1421032494,0.2583192438,0
2.64,-0.1426825197,0.2588267672,0
2.65,-0.1432848873,0.2593505901,0
2.66,-0.1439105763,0.2598907098,0
2.67,-0.1445597972,0.2604471121,0
2.68,-0.1452327479,0.2610197709,0
2.69,-0.145929613,0.2616086491,0
2.7,-0.1466505638,0.2622136981,0
2.71,-0.1473957589,0.2628348587,0
2.72,-0.1481653434,0.2634720603,0
2.73,-0.1489594494,0.2641252221,0
2.74,-0.1497781962,0.2647942526,0
2.75,-0.1506216897,0.2654790501,0
2.76,-0.1514900229,0.2661795025,0
2.77,-0.1523832758,0.2668954882,0
2.78,-0.1533015157,0.2676268757,0
2.79,-0.1542447966,0.2683735238,0
2.8,-0.1552131599,0.2691352825,0
2.81,-0.1562066342,0.2699119921,0
2.82,-0.1572252355,0.2707034847,0
2.83,-0.1582689668,0.2715095831,0
2.84,-0.1593378189,0.2723301022,0
2.85,-0.1604317701,0.2731648485,0
2.86,-0.161550786,0.2740136206,0
2.87,-0.1626948202,0.2748762092,0
2.88,-0.1638638139,0.2757523977,0
2.89,-0.1650576964,0.2766419622,0
2.9,-0.1662763848,0.2775446719,0
2.91,-0.1675197845,0.278460289,0
2.92,-0.1687877888,0.2793885694,0
2.93,-0.1700802799,0.2803292626,0
2.94,-0.1713971279,0.2812821121,0
2.95,-0.1727381919,0.2822468556,0
2.96,-0.1741033195,0.2832232255,0
2.97,-0.1754923474,0.2842109485,0
2.98,-0.1769051012,0.2852097467,0
2.99,-0.1783413956,0.2862193371,0
3,-0.1798010347,0.2872394326,0
3.01,-0.1812838122,0.2882697414,0
3.02,-0.1827895112,0.289309968,0
3.03,-0.1843179047,0.290359813,0
3.04,-0.1858687558,0.2914189737,0
3.05,-0.1874418174,0.2924871438,0
3.06,-0.1890368331,0.2935640145,0
3.07,-0.1906535366,0.2946492738,0
3.08,-0.1922916526,0.2957426077,0
3.09,-0.1939508965,0.2968436995,0
3.1,-0.1956309746,0.2979522309,0
3.11,-0.1973315847,0.2990678816,0
3.12,-0.1990524158,0.3001903301,0
3.13,-0.2007931485,0.3013192535,0
3.14,-0.2025534554,0.3024543279,0
3.15,-0.204333001,0.3035952287,0
3.16,-0.2061314419,0.3047416307,0
3.17,-0.2079484272,0.3058932087,0
3.18,-0.2097835988,0.3070496371,0
3.19,-0.2116365913,0.3082105909,0
3.2,-0.2135070322,0.3093757451,0
3.21,-0.2153945425,0.3105447757,0
3.22,-0.2172987365,0.3117173593,0
3.23,-0.2192192225,0.3128931739,0
3.24,-0.2211556024,0.3140718986,0
3.25,-0.2231074725,0.3152532139,0
3.26,-0.2250744232,0.3164368024,0
3.27,-0.2270560399,0.3176223483,0
3.28,-0.2290519024,0.3188095381,0
3.29,-0.2310615859,0.3199980606,0
3.3,-0.2330846608,0.3211876069,0
3.31,-0.235120693,0.3223778712,0
3.32,-0.2371692442,0.3235685503,0
3.33,-0.239229872,0.3247593441,0
3.34,-0.2413021304,0.3259499558,0
3.35,-0.2433855698,0.3271400918,0
3.36,-0.2454797374,0.3283294623,0
3.37,-0.2475841771,0.329517781,0
3.38,-0.2496984305,0.3307047655,0
3.39,-0.2518220361,0.3318901374,0
3.4,-0.2539545304,0.3330736225,0
3.41,-0.2560954478,0.3342549506,0
3.42,-0.2582443207,0.335433856,0
3.43,-0.2604006803,0.3366100777,0
3.44,-0.2625640559,0.3377833588,0
3.45,-0.2647339763,0.3389534475,0
3.46,-0.2669099691,0.3401200965,0
3.47,-0.2690915612,0.3412830635,0
3.48,-0.2712782795,0.3424421111,0
3.49,-0.2734696506,0.3435970069,0
3.5,-0.2756652011,0.3447475234,0
3.51,-0.2778644582,0.3458934385,0
3.52,-0.2800669496,0.347034535,0
3.53,-0.2822722039,0.3481706009,0
3.54,-0.2844797508,0.3493014296,0
3.55,-0.2866891213,0.3504268194,0
3.56,-0.288899848,0.3515465742,0
3.57,-0.2911114655,0.3526605028,0
3.58,-0.2933235102,0.3537684193,0
3.59,-0.295535521,0.3548701432,0
3.6,-0.2977470393,0.3559654988,0
3.61,-0.2999576092,0.3570543158,0
3.62,-0.302166778,0.3581364289,0
3.63,-0.304374096,0.3592116777,0
3.64,-0.3065791171,0.3602799071,0
3.65,-0.3087813988,0.3613409667,0
3.66,-0.3109805024,0.3623947113,0
3.67,-0.3131759935,0.3634410003,0
3.68,-0.3153674416,0.3644796981,0
3.69,-0.317554421,0.365510674,0
3.7,-0.3197365103,0.366533802,0
3.71,-0.3219132931,0.3675489607,0
3.72,-0.3240843581,0.3685560337,0
3.73,-0.3262492987,0.3695549089,0
3.74,-0.3284077141,0.3705454792,0
3.75,-0.3305592086,0.3715276417,0
3.76,-0.3327033924,0.3725012983,0
3.77,-0.3348398811,0.3734663553,0
3.78,-0.3369682965,0.3744227234,0
3.79,-0.3390882664,0.3753703176,0
3.8,-0.3411994246,0.3763090576,0
3.81,-0.3433014113,0.3772388672,0
3.82,-0.3453938731,0.3781596743,0
3.83,-0.3474764631,0.3790714113,0
3.84,-0.349548841,0.3799740147,0
3.85,-0.3516106735,0.3808674252,0
3.86,-0.3536616338,0.3817515873,0
3.87,-0.3557014021,0.3826264499,0
3.88,-0.357729666,0.3834919657,0
3.89,-0.3597461197,0.3843480914,0
3.9,-0.3617504649,0.3851947876,0
3.91,-0.3637424106,0.3860320189,0
3.92,-0.3657216732,0.3868597534,0
3.93,-0.3676879762,0.3876779632,0
3.94,-0.369641051,0.3884866241,0
3.95,-0.3715806364,0.3892857156,0
3.96,-0.3735064788,0.3900752206,0
3.97,-0.3754183322,0.3908551258,0
3.98,-0.3773159586,0.3916254214,0
3.99,-0.3791991273,0.392386101,0
4,-0.3810676159,0.3931371617,0
4.01,-0.3829212096,0.3938786039,0
4.02,-0.3847597014,0.3946104314,0
4.03,-0.3865828924,0.3953326512,0
4.04,-0.3883905916,0.3960452736,0
4.05,-0.3901826157,0.3967483122,0
4.06,-0.3919587898,0.3974417834,0
4.07,-0.3937189467,0.3981257071,0
4.08,-0.3954629273,0.398800106,0
4.09,-0.3971905803,0.3994650057,0
4.1,-0.3989017628,0.4001204349,0
4.11,-0.4005963396,0.4007664251,0
4.12,-0.4022741836,0.4014030107,0
4.13,-0.4039351758,0.4020302289,0
4.14,-0.405579205,0.4026481196,0
4.15,-0.4072061682,0.4032567252,0
4.16,-0.4088159701,0.4038560911,0
4.17,-0.4104085236,0.404446265,0
4.18,-0.4119837493,0.4050272973,0
4.19,-0.413541576,0.4055992406,0
4.2,-0.41508194,0.4061621503,0
4.21,-0.4166047857,0.406716084,0
4.22,-0.4181100652,0.4072611016,0
4.23,-0.4195977383,0.4077972654,0
4.24,-0.4210677727,0.4083246398,0
4.25,-0.4225201436,0.4088432914,0
4.26,-0.423954834,0.4093532889,0
4.27,-0.4253718343,0.4098547034,0
4.28,-0.4267711425,0.4103476074,0
4.29,-0.4281527643,0.4108320761,0
4.3,-0.4295167124,0.411308186,0
4.31,-0.4308630073,0.4117760158,0
4.32,-0.4321916764,0.4122356461,0
4.33,-0.4335027547,0.4126871589,0
4.34,-0.4347962841,0.4131306384,0
4.35,-0.4360723137,0.4135661702,0
4.36,-0.4373308997,0.4139938414,0
4.37,-0.4385721052,0.414413741,0
4.38,-0.4397960002,0.4148259593,0
4.39,-0.4410026614,0.4152305882,0
4.4,-0.4421921724,0.4156277209,0
4.41,-0.4433646233,0.4160174521,0
4.42,-0.4445201109,0.4163998777,0
4.43,-0.4456587383,0.4167750951,0
4.44,-0.4467806152,0.4171432026,0
4.45,-0.4478858575,0.4175043,0
4.46,-0.4489745871,0.417858488,0
4.47,-0.4500469324,0.4182058686,0
4.48,-0.4511030276,0.4185465446,0
4.49,-0.4521430128,0.4188806199,0
4.5,-0.4531670341,0.4192081994,0
4.51,-0.4541752431,0.4195293889,0
4.52,-0.4551677972,0.4198442949,0
4.53,-0.4561448592,0.4201530248,0
4.54,-0.4571065975,0.4204556867,0
4.55,-0.4580531857,0.4207523895,0
4.56,-0.4589848025,0.4210432426,0
4.57,-0.4599016319,0.4213283562,0
4.58,-0.4608038629,0.421607841,0
4.59,-0.4616916891,0.4218818082,0
4.6,-0.4625653092,0.4221503693,0
4.61,-0.4634249265,0.4224136366,0
4.62,-0.4642707486,0.4226717226,0
4.63,-0.4651029879,0.4229247399,0
4.64,-0.4659218608,0.4231728019,0
4.65,-0.4667275881,0.4234160218,0
4.66,-0.4675203946,0.4236545133,0
4.67,-0.4683005091,0.4238883902,0
4.68,-0.4690681643,0.4241177662,0
4.69,-0.4698235965,0.4243427554,0
4.7,-0.4705670457,0.4245634719,0
4.71,-0.4712987554,0.4247800295,0
4.72,-0.4720189725,0.4249925423,0
4.73,-0.4727279471,0.4252011241,0
4.74,-0.4734259323,0.4254058887,0
4.75,-0.4741131845,0.4256069498,0
4.76,-0.4747899627,0.4258044206,0
4.77,-0.4754565288,0.4259984143,0
4.78,-0.4761131474,0.4261890439,0
4.79,-0.4767600856,0.4263764217,0
4.8,-0.4773976126,0.4265606601,0
4.81,-0.4780260003,0.4267418709,0
4.82,-0.4786455224,0.4269201652,0
4.83,-0.479256455,0.4270956542,0
4.84,-0.4798590756,0.427268448,0
4.85,-0.4804536639,0.4274386567,0
4.86,-0.4810405011,0.4276063893,0
4.87,-0.4816198699,0.4277717547,0
4.88,-0.4821920544,0.4279348607,0
4.89,-0.4827573401,0.4280958147,0
4.9,-0.4833160136,0.4282547233,0
4.91,-0.4838683624,0.4284116924,0
4.92,-0.4844146751,0.4285668271,0
4.93,-0.4849552411,0.4287202316,0
4.94,-0.4854903503,0.4288720094,0
4.95,-0.4860202935,0.429022263,0
4.96,-0.4865453615,0.4291710941,0
4.97,-0.4870658458,0.4293186034,0
4.98,-0.4875820378,0.4294648908,0
4.99,-0.4880942293,0.4296100549,0
5,-0.4886027119,0.4297541936,0
5.01,-0.4891077769,0.4298974036,0
5.02,-0.4896097156,0.4300397805,0
5.03,-0.4901088189,0.4301814189,0
5.04,-0.490605377,0.4303224123,0
5.05,-0.4910996798,0.430462853,0
5.06,-0.4915920163,0.430602832,0
5.07,-0.4920826747,0.4307424394,0
5.08,-0.4925719423,0.4308817639,0
5.09,-0.4930601055,0.4310208929,0
5.1,-0.4935474493,0.4311599126,0
5.11,-0.4940342577,0.4312989081,0
5.12,-0.4945208133,0.431437963,0
5.13,-0.4950073971,0.4315771596,0
5.14,-0.4954942888,0.431716579,0
5.15,-0.4959817663,0.4318563007,0
5.16,-0.4964701058,0.431996403,0
5.17,-0.4969595817,0.432136963,0
5.18,-0.4974504664,0.4322780559,0
5.19,-0.4979430304,0.4324197559,0
5.2,-0.4984375421,0.4325621357,0
5.21,-0.4989342675,0.4327052663,0
5.22,-0.4994334705,0.4328492176,0
5.23,-0.4999354127,0.4329940579,0
5.24,-0.500440353,0.4331398538,0
5.25,-0.500948548,0.4332866706,0
5.26,-0.5014602516,0.4334345723,0
5.27,-0.5019757151,0.4335836209,0
5.28,-0.502495187,0.4337338773,0
5.29,-0.5030189129,0.4338854008,0
5.3,-0.5035471356,0.4340382489,0
5.31,-0.5040800949,0.4341924779,0
5.32,-0.5046180276,0.4343481423,0
5.33,-0.5051611674,0.4345052953,0
5.34,-0.5057097449,0.4346639883,0
5.35,-0.5062639872,0.4348242713,0
5.36,-0.5068241186,0.4349861926,0
5.37,-0.5073903597,0.4351497991,0
5.38,-0.5079629279,0.4353151361,0
5.39,-0.5085420371,0.4354822472,0
5.4,-0.5091278977,0.4356511746,0
5.41,-0.5097207166,0.4358219588,0
5.42,-0.5103206972,0.4359946388,0
5.43,-0.5109280391,0.4361692521,0
5.44,-0.5115429383,0.4363458345,0
5.45,-0.5121655873,0.4365244204,0
5.46,-0.5127961745,0.4367050424,0
5.47,-0.5134348848,0.4368877319,0
5.48,-0.5140818991,0.4370725183,0
5.49,-0.5147373945,0.4372594299,0
5.5,-0.5154015443,0.4374484932,0
5.51,-0.5160745178,0.4376397333,0
5.52,-0.5167564804,0.4378331736,0
5.53,-0.5174475934,0.4380288362,0
5.54,-0.5181480143,0.4382267414,0
5.55,-0.5188578964,0.4384269083,0
5.56,-0.5195773891,0.4386293544,0
5.57,-0.5203066375,0.4388340955,0
5.58,-0.521045783,0.4390411463,0
5.59,-0.5217949625,0.4392505197,0
5.6,-0.522554309,0.4394622272,0
5.61,-0.5233239513,0.4396762791,0
5.62,-0.5241040141,0.439892684,0
5.63,-0.5248946179,0.4401114491,0
5.64,-0.525695879,0.4403325802,0
5.65,-0.5265079095,0.4405560818,0
5.66,-0.5273308176,0.4407819569,0
5.67,-0.5281647068,0.4410102072,0
5.68,-0.5290096769,0.4412408329,0
5.69,-0.5298658232,0.441473833,0
5.7,-0.5307332369,0.441709205,0
5.71,-0.531612005,0.4419469453,0
5.72,-0.5325022103,0.4421870488,0
5.73,-0.5334039313,0.4424295091,0
5.74,-0.5343172425,0.4426743188,0
5.75,-0.5352422141,0.4429214687,0
5.76,-0.536178912,0.443170949,0
5.77,-0.5371273982,0.4434227482,0
5.78,-0.5380877304,0.4436768537,0
5.79,-0.539059962,0.4439332517,0
5.8,-0.5400441425,0.4441919274,0
5.81,-0.5410403171,0.4444528647,0
5.82,-0.542048527,0.4447160462,0
5.83,-0.5430688092,0.4449814536,0
5.84,-0.5441011967,0.4452490674,0
5.85,-0.5451457183,0.4455188671,0
5.86,-0.5462023989,0.445790831,0
5.87,-0.5472712594,0.4460649364,0
5.88,-0.5483523164,0.4463411596,0
5.89,-0.5494455828,0.4466194759,0
5.9,-0.5505510675,0.4468998594,0
5.91,-0.5516687753,0.4471822836,0
5.92,-0.5527987073,0.4474667208,0
5.93,-0.5539408605,0.4477531423,0
5.94,-0.5550952281,0.4480415188,0
5.95,-0.5562617996,0.4483318197,0
5.96,-0.5574405605,0.4486240139,0
5.97,-0.5586314927,0.4489180693,0
5.98,-0.5598345742,0.4492139528,0
5.99,-0.5610497793,0.4495116309,0
6,-0.5622770788,0.4498110689,0
6.01,-0.5635164396,0.4501122316,0
6.02,-0.5647678251,0.4504150829,0
6.03,-0.5660311951,0.4507195862,0
6.04,-0.567306506,0.4510257039,0
6.05,-0.5685937104,0.451333398,0
6.06,-0.5698927577,0.4516426297,0
6.07,-0.5712035938,0.4519533596,0
6.08,-0.572526161,0.4522655478,0
6.09,-0.5738603986,0.4525791535,0
6.1,-0.5752062423,0.4528941357,0
6.11,-0.5765636247,0.4532104527,0
6.12,-0.5779324751,0.4535280623,0
6.13,-0.5793127196,0.4538469218,0
6.14,-0.5807042812,0.4541669879,0
6.15,-0.5821070797,0.4544882171,0
6.16,-0.583521032,0.4548105653,0
6.17,-0.584946052,0.4551339881,0
6.18,-0.5863820504,0.4554584407,0
6.19,-0.5878289352,0.4557838777,0
6.2,-0.5892866115,0.4561102538,0
6.21,-0.5907549816,0.456437523,0
6.22,-0.5922339448,0.4567656392,0
6.23,-0.593723398,0.4570945561,0
6.24,-0.5952232353,0.4574242269,0
6.25,-0.5967333481,0.4577546048,0
6.26,-0.5982536252,0.4580856427,0
6.27,-0.5997839531,0.4584172934,0
6.28,-0.6013242156,0.4587495095,0
6.29,-0.6028742942,0.4590822433,0
6.3,-0.604434068,0.4594154474,0
6.31,-0.6060034137,0.4597490738,0
6.32,-0.6075822059,0.4600830748,0
6.33,-0.6091703168,0.4604174026,0
6.34,-0.6107676166,0.4607520093,0
6.35,-0.6123739734,0.4610868469,0
6.36,-0.6139892531,0.4614218676,0
6.37,-0.6156133197,0.4617570236,0
6.38,-0.6172460353,0.4620922671,0
6.39,-0.61888726,0.4624275504,0
6.4,-0.6205368522,0.4627628259,0
6.41,-0.6221946684,0.4630980463,0
6.42,-0.6238605635,0.463433164,0
6.43,-0.6255343906,0.4637681321,0
6.44,-0.6272160014,0.4641029035,0
6.45,-0.6289052458,0.4644374314,0
6.46,-0.6306019723,0.4647716693,0
6.47,-0.6323060282,0.4651055709,0
6.48,-0.6340172589,0.4654390902,0
6.49,-0.6357355091,0.4657721813,0
6.5,-0.6374606216,0.4661047989,0
6.51,-0.6391924386,0.4664368977,0
6.52,-0.6409308006,0.4667684329,0
6.53,-0.6426755474,0.4670993601,0
6.54,-0.6444265176,0.4674296352,0
6.55,-0.6461835488,0.4677592145,0
6.56,-0.6479464777,0.4680880547,0
6.57,-0.6497151401,0.4684161128,0
6.58,-0.651489371,0.4687433464,0
6.59,-0.6532690049,0.4690697136,0
6.6,-0.6550538751,0.4693951728,0
6.61,-0.6568438146,0.469719683,0
6.62,-0.6586386558,0.4700432036,0
6.63,-0.6604382305,0.4703656946,0
6.64,-0.6622423701,0.4706871166,0
6.65,-0.6640509054,0.4710074304,0
6.66,-0.665863667,0.4713265978,0
6.67,-0.6676804853,0.4716445809,0
6.68,-0.6695011902,0.4719613424,0
6.69,-0.6713256116,0.4722768457,0
6.7,-0.6731535791,0.4725910547,0
6.71,-0.6749849224,0.472903934,0
6.72,-0.676819471,0.4732154488,0
6.73,-0.6786570546,0.4735255649,0
6.74,-0.6804975028,0.4738342487,0
6.75,-0.6823406456,0.4741414675,0
6.76,-0.6841863128,0.474447189,0
6.77,-0.6860343348,0.4747513816,0
6.78,-0.6878845421,0.4750540147,0
6.79,-0.6897367656,0.475355058,0
6.8,-0.6915908366,0.4756544821,0
6.81,-0.6934465869,0.4759522582,0
6.82,-0.6953038487,0.4762483584,0
6.83,-0.6971624549,0.4765427553,0
6.84,-0.6990222388,0.4768354225,0
6.85,-0.7008830344,0.477126334,0
6.86,-0.7027446767,0.4774154647,0
6.87,-0.704607001,0.4777027904,0
6.88,-0.7064698437,0.4779882873,0
6.89,-0.7083330419,0.4782719327,0
6.9,-0.7101964338,0.4785537043,0
6.91,-0.7120598582,0.4788335809,0
6.92,-0.7139231552,0.4791115417,0
6.93,-0.7157861659,0.479387567,0
6.94,-0.7176487322,0.4796616376,0
6.95,-0.7195106974,0.4799337352,0
6.96,-0.7213719059,0.480203842,0
6.97,-0.7232322032,0.4804719414,0
6.98,-0.7250914362,0.480738017,0
6.99,-0.726949453,0.4810020536,0
7,-0.7288061031,0.4812640366,0
7.01,-0.7306612373,0.4815239519,0
7.02,-0.7325147077,0.4817817865,0
7.03,-0.7343663682,0.4820375278,0
7.04,-0.7362160738,0.4822911641,0
7.05,-0.7380636813,0.4825426845,0
7.06,-0.7399090488,0.4827920785,0
7.07,-0.7417520364,0.4830393366,0
7.08,-0.7435925053,0.4832844498,0
7.09,-0.7454303188,0.4835274097,0
7.1,-0.7472653417,0.4837682089,0
7.11,-0.7490974405,0.4840068404,0
7.12,-0.7509264836,0.4842432978,0
7.13,-0.752752341,0.4844775755,0
7.14,-0.7545748846,0.4847096684,0
7.15,-0.7563939883,0.4849395722,0
7.16,-0.7582095276,0.4851672829,0
7.17,-0.76002138,0.4853927974,0
7.18,-0.7618294251,0.485616113,0
7.19,-0.7636335441,0.4858372276,0
7.2,-0.7654336204,0.4860561398,0
7.21,-0.7672295394,0.4862728486,0
7.22,-0.7690211884,0.4864873537,0
7.23,-0.7708084568,0.4866996551,0
7.24,-0.772591236,0.4869097536,0
7.25,-0.7743694195,0.4871176504,0
7.26,-0.7761429029,0.4873233471,0
7.27,-0.777911584,0.487526846,0
7.28,-0.7796753624,0.4877281497,0
