t,x,y,z
6.09,-2.25340997600347,2.96735897373308,0
6.1,-2.25631090822752,2.9665943918333,0
6.11,-2.25920953365513,2.96582111059051,0
6.12,-2.26210582619868,2.96503913696425,0
6.13,-2.26499975979156,2.96424847799227,0
6.14,-2.2678913083884,2.9634491407905,0
6.15,-2.27078044596527,2.96264113255296,0
6.16,-2.27366714651995,2.96182446055173,0
6.17,-2.27655138407216,2.96099913213685,0
6.18,-2.27943313266378,2.96016515473626,0
6.19,-2.2823123663591,2.95932253585576,0
6.2,-2.28518905924502,2.95847128307891,0
6.21,-2.28806318543133,2.95761140406699,0
6.22,-2.29093471905092,2.95674290655889,0
6.23,-2.29380363426001,2.9558657983711,0
6.24,-2.29666990523836,2.95498008739757,0
6.25,-2.29953350618957,2.95408578160969,0
6.26,-2.30239441134125,2.95318288905623,0
6.27,-2.30525259494527,2.95227141786319,0
6.28,-2.30810803127799,2.95135137623383,0
6.29,-2.31096069464051,2.9504227724485,0
6.3,-2.31381055935888,2.94948561486463,0
6.31,-2.31665759978433,2.94853991191664,0
6.32,-2.31950179029353,2.94758567211584,0
6.33,-2.32234310528876,2.94662290405039,0
6.34,-2.32518151919823,2.9456516163852,0
6.35,-2.32801700647621,2.94467181786183,0
6.36,-2.33084954160336,2.94368351729849,0
6.37,-2.33367909908686,2.94268672358986,0
6.38,-2.33650565346072,2.94168144570708,0
6.39,-2.33932917928597,2.94066769269764,0
6.4,-2.3421496511509,2.93964547368532,0
6.41,-2.34496704367128,2.93861479787008,0
6.42,-2.34778133149059,2.937575674528,0
6.43,-2.35059248928027,2.93652811301117,0
6.44,-2.35340049173991,2.93547212274765,0
6.45,-2.35620531359751,2.93440771324134,0
6.46,-2.35900692960969,2.93333489407191,0
6.47,-2.36180531456193,2.93225367489474,0
6.48,-2.36460044326878,2.93116406544078,0
6.49,-2.3673922905741,2.93006607551653,0
6.5,-2.37018083135129,2.92895971500387,0
6.51,-2.37296604050349,2.92784499386005,0
6.52,-2.37574789296385,2.92672192211754,0
6.53,-2.3785263636957,2.92559050988399,0
6.54,-2.38130142769284,2.9244507673421,0
6.55,-2.3840730599797,2.92330270474955,0
6.56,-2.38684123561162,2.92214633243888,0
6.57,-2.38960592967502,2.92098166081745,0
6.58,-2.39236711728769,2.91980870036728,0
6.59,-2.39512477359895,2.91862746164502,0
6.6,-2.39787887378992,2.91743795528181,0
6.61,-2.4006293930737,2.91624019198319,0
6.62,-2.40337630669566,2.91503418252903,0
6.63,-2.40611958993357,2.9138199377734,0
6.64,-2.40885921809792,2.9125974686445,0
6.65,-2.41159516653207,2.91136678614455,0
6.66,-2.41432741061249,2.91012790134967,0
6.67,-2.41705592574902,2.90888082540982,0
6.68,-2.41978068738503,2.90762556954867,0
6.69,-2.42250167099768,2.90636214506353,0
6.7,-2.42521885209815,2.9050905633252,0
6.71,-2.42793220623182,2.90381083577791,0
6.72,-2.43064170897853,2.9025229739392,0
6.73,-2.43334733595276,2.90122698939981,0
6.74,-2.43604906280389,2.89992289382361,0
6.75,-2.43874686521639,2.89861069894743,0
6.76,-2.44144071891008,2.89729041658103,0
6.77,-2.44413059964027,2.89596205860693,0
6.78,-2.44681648319806,2.89462563698036,0
6.79,-2.44949834541053,2.89328116372909,0
6.8,-2.45217616214091,2.89192865095338,0
6.81,-2.45484990928889,2.89056811082583,0
6.82,-2.45751956279076,2.88919955559129,0
6.83,-2.46018509861965,2.88782299756676,0
6.84,-2.46284649278575,2.88643844914124,0
6.85,-2.46550372133655,2.88504592277566,0
6.86,-2.468156760357,2.88364543100275,0
6.87,-2.47080558596976,2.88223698642693,0
6.88,-2.47345017433543,2.88082060172418,0
6.89,-2.47609050165273,2.87939628964197,0
6.9,-2.47872654415872,2.87796406299908,0
6.91,-2.48135827812905,2.87652393468555,0
6.92,-2.48398567987812,2.87507591766253,0
6.93,-2.48660872575934,2.87362002496215,0
6.94,-2.48922739216532,2.87215626968745,0
6.95,-2.49184165552806,2.8706846650122,0
6.96,-2.49445149231923,2.86920522418085,0
6.97,-2.49705687905031,2.86771796050835,0
6.98,-2.49965779227282,2.86622288738006,0
6.99,-2.50225420857858,2.86472001825163,0
7,-2.50484610459986,2.86320936664887,0
7.01,-2.5074334570096,2.86169094616764,0
7.02,-2.51001624252165,2.86016477047372,0
7.03,-2.51259443789096,2.85863085330266,0
7.04,-2.51516801991379,2.85708920845972,0
7.05,-2.51773696542792,2.85553984981969,0
7.06,-2.52030125131285,2.85398279132678,0
7.07,-2.52286085449004,2.85241804699452,0
7.08,-2.52541575192306,2.85084563090559,0
7.09,-2.52796592061786,2.84926555721172,0
7.1,-2.53051133762294,2.84767784013357,0
7.11,-2.53305198002957,2.84608249396058,0
7.12,-2.53558782497197,2.84447953305086,0
7.13,-2.53811884962756,2.84286897183104,0
7.14,-2.54064503121714,2.84125082479616,0
7.15,-2.54316634700508,2.83962510650954,0
7.16,-2.54568277429957,2.83799183160262,0
7.17,-2.54819429045278,2.83635101477488,0
7.18,-2.55070087286107,2.83470267079365,0
7.19,-2.55320249896522,2.83304681449402,0
7.2,-2.55569914625061,2.83138346077868,0
7.21,-2.55819079224744,2.82971262461781,0
7.22,-2.56067741453091,2.82803432104891,0
7.23,-2.56315899072143,2.82634856517672,0
7.24,-2.56563549848484,2.82465537217301,0
7.25,-2.56810691553257,2.82295475727653,0
7.26,-2.57057321962191,2.82124673579278,0
7.27,-2.57303438855611,2.81953132309395,0
7.28,-2.57549040018469,2.81780853461875,0
7.29,-2.57794123240355,2.81607838587225,0
7.3,-2.58038686315522,2.8143408924258,0
7.31,-2.58282727042904,2.8125960699168,0
7.32,-2.58526243226136,2.81084393404866,0
7.33,-2.58769232673574,2.80908450059059,0
7.34,-2.59011693198315,2.80731778537748,0
7.35,-2.59253622618215,2.80554380430974,0
7.36,-2.59495018755912,2.80376257335321,0
7.37,-2.59735879438841,2.80197410853894,0
7.38,-2.59976202499259,2.80017842596311,0
7.39,-2.60215985774258,2.79837554178684,0
7.4,-2.60455227105793,2.79656547223609,0
7.41,-2.60693924340692,2.79474823360146,0
7.42,-2.60932075330681,2.7929238422381,0
7.43,-2.61169677932403,2.7910923145655,0
7.44,-2.61406730007437,2.78925366706742,0
7.45,-2.61643229422316,2.78740791629166,0
7.46,-2.61879174048545,2.78555507884997,0
7.47,-2.62114561762626,2.78369517141787,0
7.48,-2.62349390446071,2.78182821073452,0
7.49,-2.62583657985422,2.77995421360255,0
7.5,-2.62817362272274,2.77807319688792,0
7.51,-2.63050501203289,2.77618517751977,0
7.52,-2.63283072680219,2.77429017249027,0
7.53,-2.63515074609923,2.77238819885443,0
7.54,-2.63746504904383,2.77047927373003,0
7.55,-2.6397736148073,2.76856341429735,0
7.56,-2.64207642261255,2.76664063779914,0
7.57,-2.64437345173433,2.76471096154036,0
7.58,-2.64666468149939,2.76277440288809,0
7.59,-2.64895009128669,2.76083097927135,0
7.6,-2.65122966052755,2.75888070818092,0
7.61,-2.65350336870585,2.75692360716925,0
7.62,-2.65577119535825,2.75495969385021,0
7.63,-2.65803312007432,2.75298898589903,0
7.64,-2.66028912249675,2.75101150105206,0
7.65,-2.66253918232153,2.74902725710665,0
7.66,-2.66478327929815,2.74703627192098,0
7.67,-2.66702139322973,2.74503856341391,0
7.68,-2.66925350397329,2.7430341495648,0
7.69,-2.67147959143982,2.74102304841335,0
7.7,-2.67369963559456,2.73900527805947,0
7.71,-2.67591361645713,2.73698085666308,0
7.72,-2.67812151410171,2.73494980244395,0
7.73,-2.68032330865725,2.73291213368156,0
7.74,-2.6825189803076,2.73086786871491,0
7.75,-2.68470850929173,2.72881702594238,0
7.76,-2.6868918759039,2.72675962382154,0
7.77,-2.68906906049383,2.72469568086898,0
7.78,-2.69124004346686,2.72262521566019,0
7.79,-2.69340480528416,2.72054824682934,0
7.8,-2.6955633264629,2.71846479306913,0
7.81,-2.6977155875764,2.71637487313063,0
7.82,-2.69986156925432,2.71427850582311,0
7.83,-2.70200125218283,2.71217571001385,0
7.84,-2.70413461710482,2.71006650462802,0
7.85,-2.70626164482,2.70795090864843,0
7.86,-2.70838231618515,2.70582894111545,0
7.87,-2.71049661211424,2.70370062112676,0
7.88,-2.71260451357861,2.70156596783723,0
7.89,-2.71470600160717,2.69942500045873,0
7.9,-2.71680105728654,2.69727773825994,0
7.91,-2.71888966176124,2.69512420056621,0
7.92,-2.72097179623383,2.69296440675937,0
7.93,-2.72304744196511,2.69079837627755,0
7.94,-2.72511658027431,2.68862612861501,0
7.95,-2.72717919253917,2.68644768332195,0
7.96,-2.72923526019621,2.68426306000438,0
7.97,-2.73128476474083,2.68207227832389,0
7.98,-2.73332768772751,2.6798753579975,0
7.99,-2.73536401076994,2.67767231879747,0
8,-2.73739371554125,2.67546318055115,0
8.01,-2.73941678377409,2.67324796314076,0
8.02,-2.74143319726086,2.67102668650325,0
8.03,-2.74344293785387,2.6687993706301,0
8.04,-2.74544598746545,2.66656603556711,0
8.05,-2.74744232806818,2.66432670141431,0
8.06,-2.749431941695,2.66208138832568,0
8.07,-2.7514148104394,2.65983011650903,0
8.08,-2.75339091645558,2.65757290622578,0
8.09,-2.7553602419586,2.65530977779081,0
8.1,-2.75732276922454,2.65304075157227,0
8.11,-2.75927848059067,2.65076584799136,0
8.12,-2.7612273584556,2.64848508752222,0
8.13,-2.76316938527944,2.64619849069167,0
8.14,-2.76510454358397,2.64390607807907,0
8.15,-2.76703281595277,2.64160787031611,0
8.16,-2.7689541850314,2.63930388808664,0
8.17,-2.77086863352755,2.6369941521265,0
8.18,-2.77277614421121,2.63467868322329,0
8.19,-2.77467669991479,2.63235750221622,0
8.2,-2.77657028353329,2.63003062999589,0
8.21,-2.77845687802449,2.62769808750415,0
8.22,-2.78033646640904,2.62535989573385,0
8.23,-2.78220903177066,2.62301607572872,0
8.24,-2.78407455725627,2.62066664858311,0
8.25,-2.78593302607616,2.61831163544185,0
8.26,-2.78778442150412,2.61595105750005,0
8.27,-2.7896287268776,2.61358493600288,0
8.28,-2.79146592559787,2.61121329224544,0
8.29,-2.79329600113016,2.60883614757248,0
8.3,-2.79511893700378,2.60645352337831,0
8.31,-2.79693471681235,2.60406544110653,0
8.32,-2.79874332421384,2.60167192224985,0
8.33,-2.8005447429308,2.59927298834993,0
8.34,-2.80233895675048,2.59686866099716,0
8.35,-2.80412594952497,2.59445896183048,0
8.36,-2.80590570517134,2.59204391253715,0
8.37,-2.8076782076718,2.5896235348526,0
8.38,-2.80944344107384,2.58719785056021,0
8.39,-2.81120138949038,2.58476688149114,0
8.4,-2.81295203709989,2.58233064952408,0
8.41,-2.81469536814655,2.57988917658511,0
8.42,-2.8164313669404,2.57744248464746,0
8.43,-2.81816001785746,2.57499059573134,0
8.44,-2.81988130533988,2.57253353190375,0
8.45,-2.82159521389608,2.57007131527823,0
8.46,-2.82330172810091,2.56760396801473,0
8.47,-2.82500083259573,2.56513151231934,0
8.48,-2.82669251208864,2.56265397044416,0
8.49,-2.82837675135452,2.56017136468704,0
8.5,-2.83005353523522,2.55768371739142,0
8.51,-2.83172284863971,2.5551910509461,0
8.52,-2.83338467654418,2.55269338778508,0
8.53,-2.83503900399219,2.5501907503873,0
8.54,-2.83668581609479,2.54768316127647,0
8.55,-2.8383250980307,2.5451706430209,0
8.56,-2.83995683504638,2.54265321823321,0
8.57,-2.84158101245622,2.54013090957023,0
8.58,-2.84319761564263,2.5376037397327,0
8.59,-2.84480663005619,2.53507173146515,0
8.6,-2.84640804121578,2.53253490755562,0
8.61,-2.84800183470871,2.52999329083552,0
8.62,-2.84958799619085,2.52744690417938,0
8.63,-2.85116651138676,2.52489577050467,0
8.64,-2.85273736608982,2.52233991277156,0
8.65,-2.85430054616234,2.51977935398276,0
8.66,-2.8558560375357,2.51721411718328,0
8.67,-2.85740382621051,2.51464422546025,0
8.68,-2.85894389825667,2.51206970194265,0
8.69,-2.86047623981354,2.5094905698012,0
8.7,-2.86200083709006,2.50690685224805,0
8.71,-2.86351767636487,2.50431857253666,0
8.72,-2.86502674398642,2.50172575396152,0
8.73,-2.86652802637311,2.49912841985798,0
8.74,-2.86802151001341,2.49652659360203,0
8.75,-2.86950718146598,2.49392029861009,0
8.76,-2.87098502735979,2.4913095583388,0
8.77,-2.87245503439423,2.48869439628479,0
8.78,-2.87391718933925,2.48607483598452,0
8.79,-2.87537147903547,2.48345090101401,0
8.8,-2.87681789039428,2.48082261498865,0
8.81,-2.878256410398,2.478190001563,0
8.82,-2.87968702609995,2.47555308443056,0
8.83,-2.88110972462461,2.47291188732358,0
8.84,-2.88252449316769,2.4702664340128,0
8.85,-2.88393131899629,2.46761674830729,0
8.86,-2.88533018944898,2.4649628540542,0
8.87,-2.88672109193595,2.46230477513856,0
8.88,-2.88810401393907,2.45964253548307,0
8.89,-2.88947894301207,2.45697615904786,0
8.9,-2.89084586678058,2.45430566983031,0
8.91,-2.8922047729423,2.45163109186479,0
8.92,-2.89355564926709,2.44895244922249,0
8.93,-2.89489848359706,2.44626976601118,0
8.94,-2.89623326384673,2.44358306637499,0
8.95,-2.89755997800307,2.4408923744942,0
8.96,-2.89887861412566,2.43819771458501,0
8.97,-2.9001891603468,2.43549911089935,0
8.98,-2.90149160487157,2.43279658772463,0
8.99,-2.90278593597798,2.43009016938354,0
9,-2.90407214201706,2.42737988023383,0
9.01,-2.90535021141297,2.42466574466808,0
9.02,-2.90662013266308,2.4219477871135,0
9.03,-2.90788189433812,2.41922603203168,0
9.04,-2.90913548508224,2.4165005039184,0
9.05,-2.91038089361313,2.4137712273034,0
9.06,-2.91161810872212,2.41103822675015,0
9.07,-2.91284711927428,2.40830152685563,0
9.08,-2.91406791420854,2.40556115225013,0
9.09,-2.91528048253774,2.40281712759699,0
9.1,-2.91648481334877,2.40006947759242,0
9.11,-2.91768089580267,2.39731822696525,0
9.12,-2.9188687191347,2.39456340047673,0
9.13,-2.92004827265446,2.39180502292026,0
9.14,-2.92121954574598,2.38904311912123,0
9.15,-2.9223825278678,2.38627771393676,0
9.16,-2.9235372085531,2.38350883225546,0
9.17,-2.92468357740975,2.38073649899727,0
9.18,-2.92582162412046,2.37796073911315,0
9.19,-2.92695133844279,2.37518157758494,0
9.2,-2.92807271020933,2.37239903942506,0
9.21,-2.92918572932775,2.36961314967633,0
9.22,-2.93029038578087,2.36682393341176,0
9.23,-2.93138666962681,2.36403141573426,0
9.24,-2.932474570999,2.36123562177647,0
9.25,-2.93355408010635,2.35843657670053,0
9.26,-2.93462518723327,2.35563430569782,0
9.27,-2.93568788273982,2.35282883398875,0
9.28,-2.93674215706175,2.35002018682257,0
9.29,-2.93778800071058,2.34720838947706,0
9.3,-2.93882540427374,2.34439346725839,0
9.31,-2.93985435841459,2.34157544550084,0
9.32,-2.94087485387256,2.33875434956659,0
9.33,-2.9418868814632,2.33593020484548,0
9.34,-2.94289043207827,2.33310303675479,0
9.35,-2.94388549668581,2.33027287073902,0
9.36,-2.94487206633025,2.32743973226964,0
9.37,-2.94585013213247,2.32460364684488,0
9.38,-2.94681968528988,2.32176463998949,0
9.39,-2.94778071707652,2.31892273725451,0
9.4,-2.94873321884311,2.31607796421705,0
9.41,-2.94967718201713,2.31323034648005,0
9.42,-2.95061259810292,2.31037990967204,0
9.43,-2.95153945868174,2.30752667944694,0
9.44,-2.95245775541186,2.3046706814838,0
9.45,-2.95336748002861,2.30181194148659,0
9.46,-2.95426862434447,2.29895048518393,0
9.47,-2.95516118024916,2.29608633832893,0
9.48,-2.95604513970967,2.29321952669889,0
9.49,-2.95692049477038,2.29035007609508,0
9.5,-2.95778723755309,2.28747801234254,0
9.51,-2.95864536025713,2.28460336128984,0
9.52,-2.9594948551594,2.28172614880881,0
9.53,-2.96033571461445,2.27884640079433,0
9.54,-2.96116793105455,2.27596414316414,0
9.55,-2.96199149698976,2.27307940185851,0
9.56,-2.96280640500799,2.27019220284012,0
9.57,-2.96361264777507,2.26730257209372,0
9.58,-2.96441021803483,2.26441053562598,0
9.59,-2.96519910860913,2.2615161194652,0
9.6,-2.96597931239797,2.25861934966111,0
9.61,-2.96675082237953,2.25572025228462,0
9.62,-2.9675136316102,2.25281885342759,0
9.63,-2.96826773322472,2.24991517920258,0
9.64,-2.96901312043618,2.24700925574264,0
9.65,-2.9697497865361,2.24410110920108,0
9.66,-2.97047772489448,2.24119076575117,0
9.67,-2.97119692895989,2.238278251586,0
9.68,-2.97190739225949,2.23536359291818,0
9.69,-2.97260910839913,2.23244681597961,0
9.7,-2.97330207106335,2.22952794702126,0
9.71,-2.9739862740155,2.22660701231294,0
9.72,-2.97466171109776,2.22368403814304,0
9.73,-2.97532837623121,2.22075905081831,0
9.74,-2.97598626341584,2.21783207666361,0
9.75,-2.9766353667307,2.21490314202169,0
9.76,-2.97727568033385,2.21197227325294,0
9.77,-2.97790719846247,2.20903949673516,0
9.78,-2.9785299154329,2.20610483886332,0
9.79,-2.9791438256407,2.20316832604933,0
9.8,-2.97974892356068,2.20022998472177,0
9.81,-2.98034520374697,2.1972898413257,0
9.82,-2.98093266083303,2.19434792232239,0
9.83,-2.98151128953177,2.19140425418909,0
9.84,-2.98208108463553,2.1884588634188,0
9.85,-2.98264204101615,2.18551177652001,0
9.86,-2.98319415362504,2.18256302001648,0
9.87,-2.98373741749319,2.179612620447,0
9.88,-2.98427182773121,2.17666060436515,0
9.89,-2.98479737952943,2.17370699833905,0
9.9,-2.98531406815788,2.17075182895115,0
9.91,-2.98582188896637,2.16779512279793,0
9.92,-2.98632083738452,2.16483690648974,0
9.93,-2.98681090892178,2.16187720665051,0
9.94,-2.98729209916752,2.1589160499175,0
9.95,-2.98776440379104,2.15595346294113,0
9.96,-2.98822781854159,2.15298947238463,0
9.97,-2.98868233924844,2.15002410492392,0
9.98,-2.98912796182092,2.14705738724728,0
9.99,-2.98956468224841,2.14408934605514,0
10,-2.98999249660045,2.14112000805987,0
10.01,-2.99041140102669,2.13814939998547,0
10.02,-2.99082139175701,2.13517754856741,0
10.03,-2.9912224651015,2.13220448055232,0
10.04,-2.99161461745049,2.1292302226978,0
10.05,-2.99199784527461,2.12625480177214,0
10.06,-2.99237214512483,2.12327824455412,0
10.07,-2.99273751363244,2.12030057783274,0
10.08,-2.99309394750912,2.11732182840696,0
10.09,-2.99344144354698,2.11434202308552,0
10.1,-2.99377999861856,2.11136118868665,0
10.11,-2.99410960967685,2.10837935203783,0
10.12,-2.99443027375537,2.10539653997557,0
10.13,-2.99474198796814,2.10241277934517,0
10.14,-2.99504474950973,2.09942809700044,0
10.15,-2.99533855565529,2.09644251980351,0
10.16,-2.99562340376056,2.09345607462455,0
10.17,-2.99589929126193,2.09046878834155,0
10.18,-2.99616621567639,2.08748068784007,0
10.19,-2.99642417460164,2.08449180001298,0
10.2,-2.99667316571605,2.08150215176027,0
10.21,-2.99691318677869,2.07851176998874,0
10.22,-2.99714423562937,2.07552068161181,0
10.23,-2.99736631018867,2.07252891354926,0
10.24,-2.99757940845791,2.06953649272697,0
10.25,-2.9977835285192,2.06654344607672,0
10.26,-2.99797866853548,2.06354980053591,0
10.27,-2.99816482675047,2.06055558304731,0
10.28,-2.99834200148876,2.05756082055888,0
10.29,-2.99851019115578,2.05456554002345,0
10.3,-2.99866939423781,2.05156976839853,0
10.31,-2.99881960930204,2.04857353264605,0
10.32,-2.99896083499653,2.04557685973209,0
10.33,-2.99909307005024,2.04257977662671,0
10.34,-2.99921631327307,2.03958231030363,0
10.35,-2.99933056355582,2.03658448774002,0
10.36,-2.99943581987025,2.03358633591626,0
10.37,-2.99953208126904,2.03058788181571,0
10.38,-2.99961934688585,2.02758915242443,0
10.39,-2.99969761593529,2.02459017473097,0
10.4,-2.99976688771293,2.0215909757261,0
10.41,-2.99982716159533,2.01859158240259,0
10.42,-2.99987843704002,2.01559202175496,0
10.43,-2.99992071358553,2.01259232077925,0
10.44,-2.99995399085136,2.00959250647273,0
10.45,-2.99997826853803,2.00659260583372,0
10.46,-2.99999354642703,2.00359264586131,0
10.47,-2.99999982438087,2.0005926535551,0
10.48,-2.99999710234303,1.99759265591502,0
10.49,-2.99998538033802,1.99459267994101,0
10.5,-2.99996465847134,1.99159275263285,0
10.51,-2.99993493692948,1.98859290098986,0
10.52,-2.99989621597994,1.98559315201068,0
10.53,-2.99984849597121,1.98259353269304,0
10.54,-2.99979177733276,1.97959407003349,0
10.55,-2.99972606057506,1.97659479102717,0
10.56,-2.99965134628957,1.97359572266757,0
10.57,-2.99956763514871,1.97059689194629,0
10.58,-2.99947492790588,1.96759832585278,0
10.59,-2.99937322539544,1.96460005137412,0
10.6,-2.99926252853272,1.96160209549476,0
10.61,-2.99914283831399,1.95860448519629,0
10.62,-2.99901415581646,1.95560724745716,0
10.63,-2.99887648219827,1.95261040925251,0
10.64,-2.99872981869848,1.94961399755386,0
10.65,-2.99857416663706,1.94661803932888,0
10.66,-2.99840952741489,1.9436225615412,0
10.67,-2.99823590251371,1.94062759115008,0
10.68,-2.99805329349614,1.93763315511023,0
10.69,-2.99786170200567,1.93463928037158,0
10.7,-2.99766112976662,1.93164599387895,0
10.71,-2.99745157858413,1.92865332257192,0
10.72,-2.99723305034417,1.92566129338451,0
10.73,-2.99700554701349,1.92266993324495,0
10.74,-2.99676907063961,1.91967926907547,0
10.75,-2.99652362335082,1.91668932779203,0
10.76,-2.99626920735616,1.91370013630408,0
10.77,-2.99600582494535,1.91071172151431,0
10.78,-2.99573347848884,1.90772411031845,0
10.79,-2.99545217043774,1.90473732960498,0
10.8,-2.99516190332383,1.90175140625489,0
10.81,-2.99486267975951,1.89876636714149,0
10.82,-2.99455450243778,1.89578223913009,0
10.83,-2.99423737413225,1.89279904907785,0
10.84,-2.99391129769706,1.88981682383343,0
10.85,-2.9935762760669,1.88683559023686,0
10.86,-2.99323231225696,1.88385537511921,0
10.87,-2.99287940936291,1.88087620530241,0
10.88,-2.99251757056089,1.87789810759895,0
10.89,-2.99214679910742,1.8749211088117,0
10.9,-2.99176709833946,1.87194523573362,0
10.91,-2.99137847167432,1.86897051514756,0
10.92,-2.99098092260961,1.86599697382598,0
10.93,-2.9905744547233,1.86302463853073,0
10.94,-2.99015907167358,1.8600535360128,0
10.95,-2.98973477719889,1.85708369301211,0
10.96,-2.9893015751179,1.85411513625722,0
10.97,-2.9888594693294,1.85114789246511,0
10.98,-2.98840846381235,1.84818198834097,0
10.99,-2.98794856262581,1.84521745057791,0
11,-2.98747976990887,1.84225430585675,0
11.01,-2.98700208988066,1.83929258084577,0
11.02,-2.98651552684031,1.83633230220048,0
11.03,-2.98602008516687,1.83337349656337,0
11.04,-2.98551576931932,1.83041619056366,0
11.05,-2.98500258383651,1.82746041081709,0
11.06,-2.98448053333708,1.82450618392566,0
11.07,-2.9839496225195,1.82155353647739,0
11.08,-2.98340985616196,1.81860249504608,0
11.09,-2.98286123912236,1.8156530861911,0
11.1,-2.98230377633823,1.8127053364571,0
11.11,-2.98173747282675,1.8097592723738,0
11.12,-2.98116233368464,1.80681492045577,0
11.13,-2.98057836408815,1.80387230720215,0
11.14,-2.979985569293,1.80093145909644,0
11.15,-2.97938395463434,1.79799240260626,0
11.16,-2.97877352552671,1.79505516418309,0
11.17,-2.97815428746395,1.79211977026206,0
11.18,-2.9775262460192,1.78918624726169,0
11.19,-2.97688940684484,1.78625462158367,0
11.2,-2.97624377567241,1.78332491961262,0
11.21,-2.97558935831259,1.78039716771583,0
11.22,-2.97492616065513,1.77747139224304,0
11.23,-2.9742541886688,1.77454761952623,0
11.24,-2.97357344840136,1.77162587587932,0
11.25,-2.97288394597945,1.76870618759798,0
11.26,-2.97218568760859,1.76578858095939,0
11.27,-2.9714786795731,1.76287308222199,0
11.28,-2.97076292823606,1.75995971762526,0
11.29,-2.97003844003922,1.75704851338944,0
11.3,-2.96930522150296,1.75413949571536,0
11.31,-2.96856327922625,1.75123269078417,0
11.32,-2.96781261988657,1.74832812475707,0
11.33,-2.96705325023984,1.74542582377515,0
11.34,-2.96628517712039,1.74252581395911,0
11.35,-2.96550840744086,1.739628121409,0
11.36,-2.96472294819219,1.73673277220403,0
11.37,-2.96392880644349,1.73383979240235,0
11.38,-2.96312598934204,1.73094920804073,0
11.39,-2.96231450411319,1.72806104513442,0
11.4,-2.9614943580603,1.72517532967688,0
11.41,-2.96066555856467,1.72229208763951,0
11.42,-2.95982811308551,1.71941134497147,0
11.43,-2.9589820291598,1.71653312759944,0
11.44,-2.9581273144023,1.71365746142735,0
11.45,-2.95726397650545,1.71078437233617,0
11.46,-2.95639202323926,1.70791388618369,0
11.47,-2.95551146245132,1.70504602880426,0
11.48,-2.95462230206667,1.70218082600858,0
11.49,-2.95372455008774,1.69931830358346,0
11.5,-2.9528182145943,1.69645848729157,0
11.51,-2.95190330374337,1.69360140287125,0
11.52,-2.95097982576912,1.69074707603624,0
11.53,-2.95004778898286,1.68789553247545,0
11.54,-2.94910720177291,1.68504679785277,0
11.55,-2.94815807260455,1.68220089780677,0
11.56,-2.94720041001994,1.67935785795056,0
11.57,-2.94623422263803,1.67651770387145,0
11.58,-2.94525951915451,1.67368046113083,0
11.59,-2.94427630834169,1.67084615526386,0
11.6,-2.94328459904848,1.66801481177927,0
11.61,-2.94228440020023,1.66518645615913,0
11.62,-2.94127572079875,1.66236111385862,0
11.63,-2.94025856992213,1.65953881030581,0
11.64,-2.93923295672474,1.65671957090141,0
11.65,-2.93819889043707,1.65390342101856,0
11.66,-2.93715638036571,1.65109038600257,0
11.67,-2.93610543589327,1.64828049117076,0
11.68,-2.93504606647821,1.64547376181216,0
11.69,-2.93397828165487,1.64267022318731,0
11.7,-2.9329020910333,1.63986990052803,0
11.71,-2.93181750429921,1.63707281903722,0
11.72,-2.93072453121387,1.63427900388859,0
11.73,-2.92962318161403,1.63148848022646,0
11.74,-2.92851346541183,1.62870127316551,0
11.75,-2.92739539259471,1.6259174077906,0
11.76,-2.92626897322532,1.6231369091565,0
11.77,-2.92513421744142,1.62035980228767,0
11.78,-2.9239911354558,1.61758611217805,0
11.79,-2.92283973755621,1.61481586379085,0
11.8,-2.9216800341052,1.61204908205827,0
11.81,-2.92051203554011,1.60928579188133,0
11.82,-2.91933575237292,1.60652601812963,0
11.83,-2.91815119519016,1.60376978564111,0
11.84,-2.91695837465283,1.60101711922185,0
11.85,-2.91575730149633,1.59826804364582,0
11.86,-2.9145479865303,1.59552258365468,0
11.87,-2.91333044063855,1.59278076395757,0
11.88,-2.91210467477901,1.59004260923082,0
11.89,-2.91087069998355,1.58730814411783,0
11.9,-2.90962852735794,1.58457739322875,0
11.91,-2.90837816808173,1.58185038114033,0
11.92,-2.90711963340813,1.57912713239566,0
11.93,-2.90585293466396,1.57640767150396,0
11.94,-2.90457808324948,1.57369202294035,0
11.95,-2.90329509063837,1.57098021114566,0
11.96,-2.90200396837753,1.56827226052617,0
11.97,-2.90070472808707,1.56556819545343,0
11.98,-2.89939738146014,1.56286804026399,0
11.99,-2.89808194026284,1.56017181925924,0
12,-2.89675841633415,1.55747955670515,0
12.01,-2.89542682158576,1.55479127683206,0
12.02,-2.89408716800202,1.55210700383447,0
12.03,-2.8927394676398,1.54942676187083,0
12.04,-2.8913837326284,1.54675057506328,0
12.05,-2.89001997516942,1.54407846749751,0
12.06,-2.88864820753668,1.54141046322244,0
12.07,-2.88726844207606,1.53874658625012,0
12.08,-2.88588069120545,1.5360868605554,0
12.09,-2.88448496741461,1.53343131007581,0
12.1,-2.88308128326503,1.53077995871127,0
12.11,-2.88166965138985,1.52813283032394,0
12.12,-2.88025008449377,1.52548994873796,0
12.13,-2.87882259535287,1.52285133773923,0
12.14,-2.87738719681454,1.52021702107524,0
12.15,-2.87594390179737,1.51758702245482,0
12.16,-2.87449272329099,1.51496136554795,0
12.17,-2.873033674356,1.51234007398551,0
